course_id,course_name,school_name,class_start,class_end,user_count,class_duration_days,video_count,exercise_count,certificate,assignment,video,exam,discussion,article
C_682728,现代汉语言语交际,南昌大学,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,2807,97,53,11,1.0,80.0,20.0,0.0,0.0,0.0
C_682742,财务报表分析,华中科技大学,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,5623,97,58,11,1.0,80.0,20.0,0.0,0.0,0.0
C_694144,品牌传播研究,北京工商大学,2020-04-02T09:19:04.000000,2020-07-31T15:59:00.000000,3205,120,22,23,1.0,60.0,40.0,0.0,0.0,0.0
C_694144,品牌传播研究,北京工商大学,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,3205,97,22,23,1.0,60.0,40.0,0.0,0.0,0.0
C_696601,国际结算操作,浙江金融职业学院,2019-12-25T02:00:00.000000,2020-06-30T15:00:00.000000,2082,188,136,14,1.0,30.0,30.0,40.0,0.0,0.0
C_696633,建筑消防安全,消防高等专科学校,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,1542,97,18,8,1.0,60.0,40.0,0.0,0.0,0.0
C_696633,建筑消防安全,消防高等专科学校,2020-04-01T16:00:00.000000,2020-07-31T15:59:00.000000,1542,120,18,8,1.0,60.0,40.0,0.0,0.0,0.0
C_696695,CATTI翻译资格水平考试笔译备考基础课,上海师范大学,2020-03-31T16:00:00.000000,2020-07-31T15:59:00.000000,3212,121,22,4,1.0,60.0,40.0,0.0,0.0,0.0
C_696695,CATTI翻译资格水平考试笔译备考基础课,上海师范大学,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,3212,97,22,4,1.0,60.0,40.0,0.0,0.0,0.0
C_696709,舞蹈形体修塑训练,湖北师范大学,2019-10-20T02:00:00.000000,2019-12-20T15:59:59.000000,2992,61,37,13,1.0,60.0,40.0,0.0,0.0,0.0
C_696709,舞蹈形体修塑训练,湖北师范大学,2020-06-19T16:00:00.000000,2020-08-31T15:59:00.000000,2992,72,37,13,1.0,60.0,40.0,0.0,0.0,0.0
C_696709,舞蹈形体修塑训练,湖北师范大学,2020-01-31T16:00:00.000000,2020-06-01T15:59:00.000000,2992,121,37,13,1.0,60.0,40.0,0.0,0.0,0.0
C_696711,高等数学,重庆电子工程职业学院,2019-09-12T16:00:00.000000,2020-01-12T15:00:00.000000,3363,121,51,29,1.0,60.0,40.0,0.0,0.0,0.0
C_696711,高等数学,重庆电子工程职业学院,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,3363,165,51,29,1.0,60.0,40.0,0.0,0.0,0.0
C_696832,结构力学（1）,哈尔滨工业大学,2020-08-09T16:00:00.000000,2021-01-17T15:59:59.000000,3050,160,96,114,1.0,60.0,40.0,0.0,0.0,0.0
C_696832,结构力学（1）,哈尔滨工业大学,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,3050,97,96,114,1.0,60.0,40.0,0.0,0.0,0.0
C_696832,结构力学（1）,哈尔滨工业大学,2020-02-16T16:00:00.000000,2020-08-09T15:59:59.000000,3050,174,96,114,1.0,60.0,40.0,0.0,0.0,0.0
C_696925,工程制图,湖北大学,2020-02-05T00:00:00.000000,2020-07-30T16:00:00.000000,1101,176,39,43,1.0,60.0,40.0,0.0,0.0,0.0
C_696931,环境生态学,湖北大学,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,1167,165,28,4,1.0,40.0,60.0,0.0,0.0,0.0
C_696931,环境生态学,湖北大学,2019-12-25T02:00:00.000000,2020-02-16T15:59:00.000000,1167,53,28,4,1.0,40.0,60.0,0.0,0.0,0.0
C_696951,单片机原理与汽车微机应用技术,长安大学,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,1316,97,42,18,1.0,60.0,40.0,0.0,0.0,0.0
C_696951,单片机原理与汽车微机应用技术,长安大学,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,1316,97,42,18,1.0,60.0,40.0,0.0,0.0,0.0
C_696951,单片机原理与汽车微机应用技术,长安大学,2020-04-05T16:00:00.000000,2020-07-30T16:00:00.000000,1316,116,42,18,1.0,60.0,40.0,0.0,0.0,0.0
C_696951,单片机原理与汽车微机应用技术,长安大学,2020-04-05T16:00:00.000000,2020-07-30T16:00:00.000000,1316,116,42,18,1.0,60.0,40.0,0.0,0.0,0.0
C_696998,排球,北京体育大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,10078,121,47,39,1.0,60.0,40.0,0.0,0.0,0.0
C_696998,排球,北京体育大学,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,10078,97,47,39,1.0,60.0,40.0,0.0,0.0,0.0
C_696998,排球,北京体育大学,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,10078,165,47,39,1.0,60.0,40.0,0.0,0.0,0.0
C_697031,线性代数（简明版）,燕山大学,2020-07-26T16:00:00.000000,2020-08-30T15:59:00.000000,3023,34,60,41,1.0,80.0,20.0,0.0,0.0,0.0
C_697031,线性代数（简明版）,燕山大学,2020-01-31T16:00:00.000000,2020-06-30T15:59:00.000000,3023,150,60,41,1.0,80.0,20.0,0.0,0.0,0.0
C_697056,循证护理,北京中医药大学,2020-02-16T16:00:00.000000,2020-06-28T15:59:59.000000,4615,132,82,12,0.0,60.0,40.0,0.0,0.0,0.0
C_697056,循证护理,北京中医药大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,4615,121,82,12,0.0,60.0,40.0,0.0,0.0,0.0
C_697056,循证护理,北京中医药大学,2019-08-26T16:00:00.000000,2020-02-16T15:59:59.000000,4615,173,82,12,0.0,60.0,40.0,0.0,0.0,0.0
C_697062,陶艺基础,沈阳大学,2020-04-01T16:00:00.000000,2020-07-31T15:59:00.000000,1450,120,29,7,1.0,60.0,40.0,0.0,0.0,0.0
C_697062,陶艺基础,沈阳大学,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,1450,97,29,7,1.0,60.0,40.0,0.0,0.0,0.0
C_697076,揭开潜意识心理的奥秘,辽宁对外经贸学院,2019-09-15T16:00:00.000000,2020-01-15T15:59:59.000000,10261,121,63,49,1.0,30.0,30.0,40.0,0.0,0.0
C_697076,揭开潜意识心理的奥秘,辽宁对外经贸学院,2020-07-16T16:00:00.000000,2021-01-15T15:59:00.000000,10261,182,63,49,1.0,30.0,30.0,40.0,0.0,0.0
C_697076,揭开潜意识心理的奥秘,辽宁对外经贸学院,2020-02-16T16:00:00.000000,2020-07-15T15:59:00.000000,10261,149,63,49,1.0,30.0,30.0,40.0,0.0,0.0
C_697076,揭开潜意识心理的奥秘,辽宁对外经贸学院,2020-01-14T16:00:00.000000,2020-02-17T15:59:00.000000,10261,33,63,49,1.0,30.0,30.0,40.0,0.0,0.0
C_697092,3D游戏引擎架构设计基础,华南理工大学,2020-05-31T16:00:00.000000,2020-08-23T15:59:59.000000,968,83,56,10,1.0,40.0,40.0,20.0,0.0,0.0
C_697092,3D游戏引擎架构设计基础,华南理工大学,2019-11-25T16:00:00.000000,2020-02-29T15:59:59.000000,968,95,56,10,1.0,40.0,40.0,20.0,0.0,0.0
C_697092,3D游戏引擎架构设计基础,华南理工大学,2020-03-01T16:00:00.000000,2020-05-30T16:00:00.000000,968,90,56,10,1.0,40.0,40.0,20.0,0.0,0.0
C_697096,运动与减脂塑形,北京师范大学,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,11392,165,12,4,1.0,80.0,20.0,0.0,0.0,0.0
C_697096,运动与减脂塑形,北京师范大学,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,11392,97,12,4,1.0,80.0,20.0,0.0,0.0,0.0
C_697155,品读经典：《诗经》《老子》《庄子》选粹,西安交通大学,2020-04-05T16:00:00.000000,2020-07-30T16:00:00.000000,2132,116,61,18,1.0,60.0,40.0,0.0,0.0,0.0
C_697155,品读经典：《诗经》《老子》《庄子》选粹,西安交通大学,2019-11-25T02:00:00.000000,2020-03-31T15:00:00.000000,2132,127,61,18,1.0,60.0,40.0,0.0,0.0,0.0
C_697213,计算机文化基础,绵阳职业技术学院,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,3796,165,119,72,1.0,60.0,10.0,30.0,0.0,0.0
C_697213,计算机文化基础,绵阳职业技术学院,2019-10-09T00:00:00.000000,2020-02-16T15:59:59.000000,3796,130,119,72,1.0,60.0,10.0,30.0,0.0,0.0
C_697213,计算机文化基础,绵阳职业技术学院,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,3796,121,119,72,1.0,60.0,10.0,30.0,0.0,0.0
C_697367,室内花草栽培技术与装饰布景,兰州大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,1741,121,33,32,1.0,80.0,20.0,0.0,0.0,0.0
C_697367,室内花草栽培技术与装饰布景,兰州大学,2019-11-25T02:00:00.000000,2020-03-31T15:00:00.000000,1741,127,33,32,1.0,80.0,20.0,0.0,0.0,0.0
C_697429,创新思维与战略管理,福建农林大学,2020-04-01T16:00:00.000000,2020-07-31T15:59:00.000000,1157,120,15,15,1.0,60.0,40.0,0.0,0.0,0.0
C_697429,创新思维与战略管理,福建农林大学,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,1157,97,15,15,1.0,60.0,40.0,0.0,0.0,0.0
C_697566,机械原理,东北大学,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,2735,165,67,12,1.0,60.0,40.0,0.0,0.0,0.0
C_697684,《论语》的智慧,西安交通大学,2019-07-31T16:00:00.000000,2020-07-31T15:59:59.000000,4030,365,26,20,1.0,80.0,20.0,0.0,0.0,0.0
C_697748,项目管理概论,南开大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,14878,121,118,69,1.0,35.0,35.0,30.0,0.0,0.0
C_697766,茶艺,宁波城市职业技术学院,2020-03-31T16:00:00.000000,2020-07-31T15:59:00.000000,2112,121,51,8,1.0,60.0,40.0,0.0,0.0,0.0
C_697766,茶艺,宁波城市职业技术学院,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,2112,97,51,8,1.0,60.0,40.0,0.0,0.0,0.0
C_707013,结构力学（2）,哈尔滨工业大学,2020-08-09T16:00:00.000000,2021-01-17T15:59:59.000000,1914,160,93,77,1.0,60.0,40.0,0.0,0.0,0.0
C_707013,结构力学（2）,哈尔滨工业大学,2020-02-16T16:00:00.000000,2020-08-09T15:59:59.000000,1914,174,93,77,1.0,60.0,40.0,0.0,0.0,0.0
C_707013,结构力学（2）,哈尔滨工业大学,2019-12-25T02:00:00.000000,2020-03-31T15:00:00.000000,1914,97,93,77,1.0,60.0,40.0,0.0,0.0,0.0
C_707079,马克思主义基本原理概论,华侨大学,2020-02-19T16:00:00.000000,2020-06-01T15:59:00.000000,3246,102,67,25,1.0,70.0,30.0,0.0,0.0,0.0
C_707103,消防应急救援,消防高等专科学校,2020-08-31T16:00:00.000000,2020-12-31T15:59:00.000000,781,121,29,5,1.0,50.0,30.0,20.0,0.0,0.0
C_707456,数据库技术与程序设计,南开大学,2019-08-30T16:00:00.000000,2020-02-16T15:59:59.000000,21915,169,99,12,1.0,55.0,20.0,25.0,0.0,0.0
C_707456,数据库技术与程序设计,南开大学,2020-02-16T16:00:00.000000,2020-07-19T15:59:59.000000,21915,153,99,12,1.0,55.0,20.0,25.0,0.0,0.0
C_707456,数据库技术与程序设计,南开大学,2020-08-31T16:00:00.000000,2021-01-17T15:59:59.000000,21915,138,99,12,1.0,55.0,20.0,25.0,0.0,0.0
C_734035,5G与人工智能,湖北师范大学,2020-01-27T16:00:00.000000,2020-06-12T15:59:00.000000,7185,136,40,39,1.0,35.0,40.0,25.0,0.0,0.0
C_734035,5G与人工智能,湖北师范大学,2019-09-15T16:00:00.000000,2020-01-12T15:00:00.000000,7185,118,40,39,1.0,35.0,40.0,25.0,0.0,0.0
C_734035,5G与人工智能,湖北师范大学,2020-06-18T16:00:00.000000,2020-07-31T15:59:00.000000,7185,42,40,39,1.0,35.0,40.0,25.0,0.0,0.0
C_734049,生物大数据,福建农林大学,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,850,165,49,2,1.0,60.0,40.0,0.0,0.0,0.0
C_734053,电路与电子技术,扬州大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:00.000000,85,121,57,3,1.0,70.0,30.0,0.0,0.0,0.0
C_735032,老年护理,湖北三峡职业技术学院,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,1530,165,39,16,1.0,60.0,40.0,0.0,0.0,0.0
C_735053,燃烧学,西安交通大学,2019-12-09T16:00:00.000000,2020-07-30T16:00:00.000000,521,234,55,7,1.0,40.0,20.0,40.0,0.0,0.0
C_735099,能源学术英语,中国石油大学（北京）,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,2668,121,54,24,0.0,60.0,40.0,0.0,0.0,0.0
C_735115,市场营销学,广东财经大学,2020-02-14T16:00:00.000000,2020-07-31T15:59:00.000000,4742,167,32,12,1.0,40.0,40.0,20.0,0.0,0.0
C_735118,国际贸易学,北京师范大学,2019-12-25T02:00:00.000000,2020-03-29T15:00:00.000000,927,95,22,21,1.0,40.0,20.0,40.0,0.0,0.0
C_735118,国际贸易学,北京师范大学,2020-03-29T16:00:00.000000,2020-07-30T16:00:00.000000,927,123,22,21,1.0,40.0,20.0,40.0,0.0,0.0
C_735130,大学计算机基础与应用,燕京理工学院,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,1047,121,20,27,1.0,30.0,40.0,30.0,0.0,0.0
C_735130,大学计算机基础与应用,燕京理工学院,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,1047,165,20,27,1.0,30.0,40.0,30.0,0.0,0.0
C_735149,大学法语,湖北工程学院,2020-03-02T16:00:00.000000,2020-07-31T15:59:59.000000,3742,150,48,12,1.0,30.0,30.0,40.0,0.0,0.0
C_735155,冰魂雪魄——你的冬奥会观赛指南,清华大学,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,11483,165,11,9,1.0,50.0,40.0,10.0,0.0,0.0
C_735164,理工学术英语,昆明理工大学,2020-08-31T16:00:00.000000,2020-12-20T15:59:59.000000,9269,110,61,44,1.0,30.0,40.0,30.0,0.0,0.0
C_735164,理工学术英语,昆明理工大学,2019-09-23T16:00:00.000000,2019-12-15T15:59:00.000000,9269,82,61,44,1.0,30.0,40.0,30.0,0.0,0.0
C_735164,理工学术英语,昆明理工大学,2020-02-15T16:00:00.000000,2020-05-31T15:59:00.000000,9269,105,61,44,1.0,30.0,40.0,30.0,0.0,0.0
C_735175,现代图像分析,西安电子科技大学,2020-02-16T16:00:00.000000,2020-07-26T15:59:59.000000,11498,160,66,48,1.0,70.0,0.0,30.0,0.0,0.0
C_735175,现代图像分析,西安电子科技大学,2019-10-11T16:00:00.000000,2020-01-12T15:00:00.000000,11498,92,66,48,1.0,70.0,0.0,30.0,0.0,0.0
C_735186,单片机原理及应用,浙江理工大学,2020-07-05T16:00:00.000000,2021-02-01T15:59:00.000000,872,210,39,10,1.0,60.0,40.0,0.0,0.0,0.0
C_735186,单片机原理及应用,浙江理工大学,2020-02-23T16:00:00.000000,2020-06-30T15:59:00.000000,872,127,39,10,1.0,60.0,40.0,0.0,0.0,0.0
C_735214,互联网创新与创业,清华大学,2020-02-12T00:00:00.000000,2020-07-30T16:00:00.000000,24049,169,34,6,1.0,40.0,40.0,20.0,0.0,0.0
C_735214,互联网创新与创业,清华大学,2020-07-05T16:00:00.000000,2020-09-12T16:00:00.000000,24049,69,34,6,1.0,40.0,40.0,20.0,0.0,0.0
C_735226,跨文化交际,湖北大学,2019-12-22T16:00:00.000000,2020-02-21T16:00:00.000000,801,61,47,23,1.0,70.0,30.0,0.0,0.0,0.0
C_735226,跨文化交际,湖北大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,801,121,47,23,1.0,70.0,30.0,0.0,0.0,0.0
C_735226,跨文化交际,湖北大学,2020-03-01T16:00:00.000000,2020-06-07T15:59:00.000000,801,97,47,23,1.0,70.0,30.0,0.0,0.0,0.0
C_735241,公司金融学,西南财经大学,2020-10-22T16:00:00.000000,2020-12-31T15:59:59.000000,5660,69,37,10,1.0,60.0,40.0,0.0,0.0,0.0
C_735259,毛泽东思想和中国特色社会主义理论体系概论,西安交通大学,2020-02-17T04:00:00.000000,2020-07-30T16:00:00.000000,11802,164,92,15,1.0,100.0,0.0,0.0,0.0,0.0
C_735269,飞机飞行动力学,空军工程大学,2020-07-14T16:00:00.000000,2021-01-27T15:59:59.000000,13138,196,52,63,1.0,50.0,15.0,35.0,0.0,0.0
C_735269,飞机飞行动力学,空军工程大学,2019-09-29T16:00:00.000000,2020-01-12T15:59:59.000000,13138,104,52,63,1.0,50.0,15.0,35.0,0.0,0.0
C_735269,飞机飞行动力学,空军工程大学,2020-02-01T16:00:00.000000,2020-07-05T15:59:59.000000,13138,154,52,63,1.0,50.0,15.0,35.0,0.0,0.0
C_735283,EXCEL高级应用,呼和浩特职业学院,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,4063,165,29,42,1.0,40.0,50.0,10.0,0.0,0.0
C_735283,EXCEL高级应用,呼和浩特职业学院,2019-10-07T16:00:00.000000,2019-12-30T15:00:00.000000,4063,83,29,42,1.0,40.0,50.0,10.0,0.0,0.0
C_735296,摄影基础,浙江农林大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:00.000000,2729,121,47,11,1.0,60.0,40.0,0.0,0.0,0.0
C_735306,人体解剖生理学,重庆三峡医药高等专科学校,2020-09-12T16:00:00.000000,2021-01-27T15:59:00.000000,918,136,165,17,1.0,25.0,10.0,35.0,30.0,0.0
C_735306,人体解剖生理学,重庆三峡医药高等专科学校,2020-02-16T16:00:00.000000,2020-07-09T15:59:59.000000,918,143,165,17,1.0,25.0,10.0,35.0,30.0,0.0
C_735321,建筑室内热环境模拟及应用,清华大学,2020-02-06T00:00:00.000000,2020-07-30T16:00:00.000000,6106,175,80,8,1.0,40.0,60.0,0.0,0.0,0.0
C_735321,建筑室内热环境模拟及应用,清华大学,2019-09-20T00:00:00.000000,2020-01-12T15:59:59.000000,6106,114,80,8,1.0,40.0,60.0,0.0,0.0,0.0
C_735336,现代企业管理：理念、方法和工具,河北工业大学,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,7063,165,35,12,1.0,30.0,30.0,40.0,0.0,0.0
C_735336,现代企业管理：理念、方法和工具,河北工业大学,2019-09-03T16:00:00.000000,2020-01-12T15:59:59.000000,7063,130,35,12,1.0,30.0,30.0,40.0,0.0,0.0
C_735338,中华茶艺呈现,浙江农林大学,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,3389,165,56,9,1.0,60.0,40.0,0.0,0.0,0.0
C_735338,中华茶艺呈现,浙江农林大学,2019-09-19T16:00:00.000000,2020-01-10T15:00:00.000000,3389,112,56,9,1.0,60.0,40.0,0.0,0.0,0.0
C_735342,经济学原理（微观部分）,清华大学,2020-02-16T16:00:00.000000,2020-07-30T16:00:00.000000,24391,165,77,22,1.0,40.0,40.0,20.0,0.0,0.0
C_735342,经济学原理（微观部分）,清华大学,2019-10-11T00:00:00.000000,2020-01-12T15:59:59.000000,24391,93,77,22,1.0,40.0,40.0,20.0,0.0,0.0
C_735364,军事理论,国防大学,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,5715,165,52,9,1.0,60.0,40.0,0.0,0.0,0.0
C_735419,简明有机化学（先修课）,西安交通大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,2982,121,110,65,1.0,30.0,30.0,30.0,10.0,0.0
C_736530,创业学,武汉科技大学,2020-01-31T16:00:00.000000,2020-07-30T16:00:00.000000,1074,181,34,9,1.0,60.0,40.0,0.0,0.0,0.0
C_737592,创业管理四季歌：艺术思维与技术行动,北京林业大学,2020-02-16T16:00:00.000000,2020-07-05T15:59:59.000000,8920,139,32,33,1.0,40.0,10.0,50.0,0.0,0.0
C_737592,创业管理四季歌：艺术思维与技术行动,北京林业大学,2019-09-08T16:00:00.000000,2020-01-12T15:59:59.000000,8920,125,32,33,1.0,40.0,10.0,50.0,0.0,0.0
C_746997,模拟电子技术基础(基础部分),清华大学,2020-02-09T00:00:00.000000,2020-07-30T16:00:00.000000,26334,172,110,103,1.0,60.0,40.0,0.0,0.0,0.0
C_746997,模拟电子技术基础(基础部分),清华大学,2020-08-19T16:00:00.000000,2020-12-31T15:59:59.000000,26334,133,110,103,1.0,60.0,40.0,0.0,0.0,0.0
C_746997,模拟电子技术基础(基础部分),清华大学,2019-11-05T00:00:00.000000,2020-01-12T15:59:59.000000,26334,68,110,103,1.0,60.0,40.0,0.0,0.0,0.0
C_747044,环境核算与管理,北京师范大学,2019-09-05T16:00:00.000000,2021-05-19T15:59:59.000000,322,621,25,0,0.0,0.0,60.0,0.0,0.0,40.0
C_747056,大气污染控制工程,清华大学,2020-02-16T16:00:00.000000,2020-06-30T15:59:00.000000,4875,134,92,93,1.0,60.0,30.0,0.0,0.0,10.0
C_747056,大气污染控制工程,清华大学,2019-10-08T16:00:00.000000,2020-02-02T15:59:59.000000,4875,116,92,93,1.0,60.0,30.0,0.0,0.0,10.0
C_747718,政府会计,浙江财经大学东方学院,2020-02-16T16:00:00.000000,2020-06-20T15:59:00.000000,3469,124,53,8,1.0,65.0,35.0,0.0,0.0,0.0
C_747718,政府会计,浙江财经大学东方学院,2020-06-20T16:00:00.000000,2020-08-30T15:59:00.000000,3469,70,53,8,1.0,65.0,35.0,0.0,0.0,0.0
C_754135,人工智能与创业智慧,北京林业大学,2020-02-16T16:00:00.000000,2020-07-26T15:59:59.000000,16670,160,42,42,1.0,40.0,10.0,50.0,0.0,0.0
C_754135,人工智能与创业智慧,北京林业大学,2019-09-08T16:00:00.000000,2020-01-12T15:00:00.000000,16670,125,42,42,1.0,40.0,10.0,50.0,0.0,0.0
C_756636,软件工程,东北大学,2020-07-05T16:00:00.000000,2020-09-13T15:00:00.000000,1017,69,32,25,1.0,60.0,40.0,0.0,0.0,0.0
C_756636,软件工程,东北大学,2020-02-17T00:00:00.000000,2020-07-30T16:00:00.000000,1017,164,32,25,1.0,60.0,40.0,0.0,0.0,0.0
C_756636,软件工程,东北大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,1017,121,32,25,1.0,60.0,40.0,0.0,0.0,0.0
C_756642,护理研究方法,北京大学,2020-02-13T16:00:00.000000,2020-06-30T15:59:59.000000,14074,137,52,5,0.0,40.0,30.0,30.0,0.0,0.0
C_756642,护理研究方法,北京大学,2019-09-09T16:00:00.000000,2020-01-30T16:00:00.000000,14074,143,52,5,0.0,40.0,30.0,30.0,0.0,0.0
C_756646,病理生理学,北京大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,10438,121,70,15,0.0,40.0,40.0,20.0,0.0,0.0
C_756665,建设工程招投标与合同管理,陕西工商职业学院,2020-01-31T16:00:00.000000,2020-07-09T16:00:00.000000,14258,160,74,64,1.0,40.0,30.0,30.0,0.0,0.0
C_756665,建设工程招投标与合同管理,陕西工商职业学院,2019-10-08T16:00:00.000000,2019-12-31T15:59:59.000000,14258,83,74,64,1.0,40.0,30.0,30.0,0.0,0.0
C_756690,国际贸易实务,华北理工大学,2019-08-31T16:00:00.000000,2020-01-31T15:00:00.000000,2417,152,131,11,1.0,40.0,50.0,10.0,0.0,0.0
C_756690,国际贸易实务,华北理工大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,2417,121,131,11,1.0,40.0,50.0,10.0,0.0,0.0
C_758190,职场“法”则,山东水利职业学院,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,11160,165,28,28,1.0,45.0,20.0,35.0,0.0,0.0
C_758190,职场“法”则,山东水利职业学院,2019-10-05T16:00:00.000000,2020-02-15T16:00:00.000000,11160,133,28,28,1.0,45.0,20.0,35.0,0.0,0.0
C_758194,安全学原理,西安科技大学,2020-01-31T16:00:00.000000,2020-07-30T16:00:00.000000,1234,181,33,27,1.0,60.0,40.0,0.0,0.0,0.0
C_758222,摄像技术,重庆邮电大学,2020-02-14T16:00:00.000000,2020-07-10T15:59:00.000000,1490,146,56,12,1.0,30.0,40.0,30.0,0.0,0.0
C_758886,贸易实务英语,桂林理工大学,2020-02-09T16:00:00.000000,2020-08-15T15:59:00.000000,2364,187,85,56,1.0,50.0,30.0,20.0,0.0,0.0
C_758886,贸易实务英语,桂林理工大学,2019-09-22T16:00:00.000000,2020-01-12T15:00:00.000000,2364,111,85,56,1.0,50.0,30.0,20.0,0.0,0.0
C_758928,PHP程序设计,陕西工业职业技术学院,2020-02-23T16:00:00.000000,2020-07-31T15:59:00.000000,2134,158,144,17,1.0,55.0,45.0,0.0,0.0,0.0
C_758928,PHP程序设计,陕西工业职业技术学院,2019-08-27T16:00:00.000000,2020-01-20T15:00:00.000000,2134,145,144,17,1.0,55.0,45.0,0.0,0.0,0.0
C_758997,汽车保养作业标准与流程,西安航空职业技术学院,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,1992,121,116,23,1.0,15.0,65.0,20.0,0.0,0.0
C_758997,汽车保养作业标准与流程,西安航空职业技术学院,2020-02-03T16:00:00.000000,2020-05-29T15:59:00.000000,1992,115,116,23,1.0,15.0,65.0,20.0,0.0,0.0
C_759007,文献学概论,湖北师范大学,2020-01-31T16:00:00.000000,2020-06-01T15:59:00.000000,650,121,45,12,1.0,30.0,40.0,30.0,0.0,0.0
C_766175,悦调悦美-餐饮酒水知识,陕西工商职业学院,2020-02-16T16:00:00.000000,2020-07-31T15:59:00.000000,1455,165,46,49,1.0,40.0,30.0,30.0,0.0,0.0
C_766175,悦调悦美-餐饮酒水知识,陕西工商职业学院,2019-09-12T16:00:00.000000,2020-01-12T15:00:00.000000,1455,121,46,49,1.0,40.0,30.0,30.0,0.0,0.0
C_769273,马克思主义基本原理概论,兰州大学,2020-02-19T16:00:00.000000,2020-06-01T15:59:00.000000,3096,102,120,22,1.0,60.0,40.0,0.0,0.0,0.0
C_769273,马克思主义基本原理概论,兰州大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,3096,121,120,22,1.0,60.0,40.0,0.0,0.0,0.0
C_769273,马克思主义基本原理概论,兰州大学,2019-10-16T16:00:00.000000,2020-01-12T15:59:59.000000,3096,87,120,22,1.0,60.0,40.0,0.0,0.0,0.0
C_773985,化学概论,南开大学,2020-06-21T16:00:00.000000,2020-09-06T15:59:59.000000,19480,76,57,12,1.0,40.0,10.0,35.0,15.0,0.0
C_773985,化学概论,南开大学,2020-01-12T16:00:00.000000,2020-06-07T15:59:59.000000,19480,146,57,12,1.0,40.0,10.0,35.0,15.0,0.0
C_780686,用友ERP-U8 V10.1实战,北京服装学院,2020-08-31T16:00:00.000000,2021-01-20T15:59:59.000000,796,141,50,0,1.0,0.0,100.0,0.0,0.0,0.0
C_780686,用友ERP-U8 V10.1实战,北京服装学院,2019-09-16T16:00:00.000000,2020-01-12T15:00:00.000000,796,117,50,0,1.0,0.0,100.0,0.0,0.0,0.0
C_780686,用友ERP-U8 V10.1实战,北京服装学院,2020-02-21T16:00:00.000000,2020-07-20T15:59:00.000000,796,149,50,0,1.0,0.0,100.0,0.0,0.0,0.0
C_782555,模拟电子技术基础(应用部分),清华大学,2020-02-09T00:00:00.000000,2020-07-30T16:00:00.000000,10585,172,79,9,1.0,40.0,60.0,0.0,0.0,0.0
C_782555,模拟电子技术基础(应用部分),清华大学,2020-08-19T16:00:00.000000,2020-12-31T15:59:59.000000,10585,133,79,9,1.0,40.0,60.0,0.0,0.0,0.0
C_782555,模拟电子技术基础(应用部分),清华大学,2019-11-18T00:00:00.000000,2020-01-12T15:59:59.000000,10585,55,79,9,1.0,40.0,60.0,0.0,0.0,0.0
